Año,Mes,División,Grupo,Clase,Subclase,Producto,Glosa,Ponderación,Índice,Variación Mensual  ( % ),Variación Acumulada   ( % ),Variación 12 Meses   ( % ),Incidencia Mensual   ( % ),Incidencia Acumulada    ( % ),Incidencia 12 Meses    ( % )
2021,9,1,1,9,,,OTROS PRODUCTOS ALIMENTICIOS,0.6977,113.66,0.1,2.6,2.8,0.001,0.019,0.02
2021,9,1,1,1,1,,ARROZ,0.18033,110.16,2.1,5.2,6.1,0.004,0.009,0.011
2021,9,2,1,1,1,,DESTILADOS,0.50926,103.58,-0.9,2.1,3.8,-0.004,0.01,0.018
2021,9,3,1,1,1,,TELAS PARA CONFECCIÓN DE VESTUARIO,0.03406,120.98,1.1,11.6,11.1,0,0.004,0.004
2021,9,4,1,1,1,,ARRIENDO EFECTIVO,5.52872,111.57,0.2,1.8,2.7,0.014,0.102,0.153
2021,9,5,1,1,1,,MUEBLES PARA EL HOGAR,0.81282,133.43,4,15.7,25,0.038,0.138,0.205
2021,9,6,1,1,1,,MEDICAMENTOS,2.42319,105.09,0.1,0.1,0.8,0.003,0.002,0.018
2021,9,7,1,1,1,,AUTOMÓVIL NUEVO,2.85541,122.03,4.5,12.4,14.3,0.136,0.36,0.412
2021,9,8,1,1,1,,EQUIPOS TELEFÓNICOS,0.61378,77.25,1.5,6.3,1.6,0.006,0.026,0.007
2021,9,9,1,1,1,,TELEVISORES,0.40468,105.86,0.8,-0.7,0.8,0.003,-0.003,0.003
2021,9,10,1,1,1,,SERVICIOS DE EDUCACIÓN PRE - ESCOLAR Y ENSEÑANZA BÁSICA,1.72331,110.49,0,2.4,2.4,0,0.041,0.042
2021,9,11,1,1,1,,ALIMENTOS Y BEBESTIBLES CONSUMIDOS FUERA DEL HOGAR,4.26808,113.43,1,5,6.5,0.044,0.217,0.279
2021,9,12,1,1,1,,SERVICIOS DE PELUQUERÍA Y CUIDADO PERSONAL,0.39909,109,0.2,3.3,6,0.001,0.013,0.023
2021,9,1,2,1,1,,CAFÉ Y SUCEDÁNEOS,0.15522,104.39,-0.5,1.9,8.5,-0.001,0.003,0.012
2021,9,2,2,1,1,,CIGARRILLOS,1.90687,118.01,0,3.9,3.9,0,0.079,0.08
2021,9,3,2,1,1,,CALZADO PARA HOMBRE,0.38761,127.18,2.4,-1.6,4.2,0.011,-0.008,0.019
2021,9,4,2,1,1,,MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,0.82245,114.05,0.6,7.8,7.7,0.005,0.063,0.063
2021,9,5,2,1,1,,TEXTILES PARA EL HOGAR,0.26025,98.56,0.4,5.4,9.3,0.001,0.012,0.021
2021,9,6,2,1,1,,SERVICIOS MÉDICOS,1.69192,110.3,0.1,3,3.2,0.003,0.051,0.054
2021,9,7,2,1,1,,REPUESTOS Y ACCESORIOS PARA EL AUTOMÓVIL,0.39799,119.7,0.3,4.2,6.9,0.001,0.018,0.029
2021,9,8,2,1,1,,SERVICIOS DE TELECOMUNICACIONES,4.8411,95.59,0,0,-0.1,0,-0.001,-0.003
2021,9,9,2,1,1,,JUGUETES Y CONSOLAS DE VIDEOJUEGO,0.45272,104.51,0,1.4,8.1,0,0.006,0.033
2021,9,10,2,1,1,,SERVICIOS DE EDUCACIÓN DE LA ENSEÑANZA MEDIA,0.64279,108.37,0,2.9,2.9,0,0.018,0.018
2021,9,11,2,1,1,,SERVICIOS DE ALOJAMIENTO,0.51476,92.4,2.2,3.4,3.7,0.009,0.015,0.016
2021,9,12,2,1,1,,JOYERÍA Y RELOJES,0.24136,153.24,3.4,6.1,17.9,0.011,0.02,0.053
2021,9,4,3,1,1,,SUMINISTRO DE AGUA Y ALCANTARILLADO,1.65637,112.35,1.3,5.5,5.8,0.021,0.091,0.097
2021,9,5,3,1,1,,LÍNEA BLANCA,0.6103,120.75,1.4,2.8,4.8,0.009,0.019,0.032
2021,9,6,3,1,1,,SERVICIOS DE HOSPITALIZACIÓN,0.97156,109.55,0,3.3,3.6,0,0.032,0.034
2021,9,7,3,1,1,,SERVICIOS DE TRANSPORTE DE PASAJEROS POR VÍAS URBANAS,1.81018,109.23,0.4,2.1,2.2,0.006,0.038,0.04
2021,9,9,3,1,1,,SERVICIOS PRESTADOS POR RECINTOS DE RECREACIÓN Y DEPORTIVOS,0.84884,101.22,1.4,1.1,1.1,0.011,0.008,0.008
2021,9,10,3,1,1,,SERVICIOS DE PRE UNIVERSITARIO,0.16925,113.62,0,-5.4,-5.4,0,-0.01,-0.01
2021,9,12,3,1,1,,SEGUROS RELACIONADOS CON EL TRANSPORTE,0.61603,132.16,2.3,10.1,17.4,0.016,0.07,0.114
2021,9,4,4,1,1,,ELECTRICIDAD,2.27238,111.5,0,0,0,0,0,0
2021,9,5,4,1,1,,ARTÍCULOS Y UTENSILIOS PARA EL HOGAR,0.28175,107.77,-0.4,3.8,5,-0.001,0.011,0.014
2021,9,9,4,1,1,,TEXTOS ESCOLARES,0.17324,102.93,0,2,2,0,0.003,0.003
2021,9,10,4,1,1,,SERVICIOS DE EDUCACIÓN SUPERIOR,3.52689,112.84,0,3.5,3.5,0,0.125,0.126
2021,9,12,4,1,1,,GASTOS EN ADMINISTRACIÓN DE LOS SERVICIOS FINANCIEROS,0.23354,111.73,1.2,3.2,77.2,0.003,0.008,0.107
2021,9,5,5,1,1,,HERRAMIENTAS,0.10642,123.06,2.6,7.2,12.6,0.003,0.008,0.014
2021,9,9,5,1,1,,SERVICIOS DE VIAJES CON TODO INCLUIDO,0.76585,133.52,2.5,2.5,2.5,0.022,0.023,0.023
2021,9,10,5,1,1,,SERVICIOS DE ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL,0.53344,119,0.1,2.9,0.8,0.001,0.017,0.005
2021,9,12,5,1,1,,OTROS SERVICIOS,0.90116,114.16,0.7,3.7,4.5,0.006,0.035,0.042
2021,9,5,6,1,1,,PRODUCTOS DE LIMPIEZA PARA EL HOGAR,0.8504,102.4,-0.3,2.3,0.8,-0.002,0.019,0.007
2021,9,1,1,2,1,,"CARNE DE VACUNO FRESCA, REFRIGERADA O CONGELADA",1.83118,141.66,9.2,19.1,20.9,0.199,0.39,0.424
2021,9,2,1,2,1,,VINOS,0.96935,110.48,2.2,5.9,4,0.021,0.056,0.039
2021,9,3,1,2,1,,VESTUARIO PARA HOMBRE,0.64714,90.76,2.2,0.2,2.4,0.012,0.001,0.013
2021,9,5,1,2,1,,SERVICIO DE REPARACIÓN DE MUEBLES,0.02258,126.1,2.7,11.4,18.4,0.001,0.003,0.004
2021,9,6,1,2,1,,OTROS PRODUCTOS MÉDICOS,0.07603,97,0.1,-3,-5.7,0,-0.002,-0.004
2021,9,7,1,2,1,,MOTOCICLETA,0.05903,133.82,0.8,4.1,8.7,0.001,0.003,0.006
2021,9,9,1,2,1,,CÁMARAS,0.06172,106.98,-0.1,3.4,9.5,0,0.002,0.005
2021,9,12,1,2,1,,PRODUCTOS PARA EL CUIDADO PERSONAL,0.52981,108.07,1.5,8.6,4.9,0.008,0.042,0.025
2021,9,1,2,2,1,,AGUA MINERAL Y PURIFICADA,0.21102,110.41,0.1,0.9,4.5,0,0.002,0.01
2021,9,4,2,2,1,,SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,0.8895,124.46,1.4,11.7,13.9,0.014,0.109,0.127
2021,9,6,2,2,1,,SERVICIOS DENTALES,1.26413,106.61,0,1,1.3,0,0.013,0.016
2021,9,7,2,2,1,,COMBUSTIBLES PARA EL AUTOMÓVIL,3.11474,115.12,0.5,25.5,26,0.017,0.682,0.699
2021,9,9,2,2,1,,"EQUIPO DE DEPORTES, CAMPING Y RECREACIÓN",0.29935,104.79,-2.3,2.5,6.5,-0.007,0.007,0.018
2021,9,12,2,2,1,,OTROS ARTÍCULOS PERSONALES,0.37743,96.7,0.4,4.8,5.9,0.001,0.016,0.019
2021,9,4,3,2,1,,SERVICIO DE RETIRO DE BASURA,0.09053,105.61,0,0.2,0.2,0,0,0
2021,9,5,3,2,1,,ELECTRODOMÉSTICOS,0.21586,111.03,1.1,4.3,5.1,0.002,0.009,0.011
2021,9,7,3,2,1,,SERVICIOS DE TRANSPORTE DE PASAJEROS POR VÍA AÉREA,0.75389,109.89,23.5,23.5,23.5,0.143,0.148,0.149
2021,9,9,3,2,1,,SERVICIOS PRESTADOS POR ESTABLECIMIENTOS CULTURALES,0.49267,108.4,-0.1,0,0,-0.001,0,0
2021,9,4,4,2,1,,GAS POR RED,0.46326,122.94,2.5,11.6,14.3,0.013,0.055,0.067
2021,9,9,4,2,1,,DIARIOS,0.0714,132.77,0.2,5,5,0,0.004,0.004
2021,9,5,6,2,1,,SERVICIOS DOMÉSTICOS,2.6473,108.91,0,1.4,2.3,0,0.038,0.062
2021,9,1,1,3,1,,"PESCADOS FRESCOS, REFRIGERADOS O CONGELADOS",0.26577,118.63,1.2,15.9,10.7,0.003,0.041,0.029
2021,9,2,1,3,1,,CERVEZAS,1.39219,96.6,-0.3,-4.2,-4.6,-0.004,-0.055,-0.061
2021,9,3,1,3,1,,ARTÍCULOS Y ACCESORIOS DE VESTIR,0.11757,121.46,4.5,3.8,10.5,0.006,0.005,0.013
2021,9,6,1,3,1,,ARTEFACTOS Y ARTÍCULOS TERAPÉUTICOS,0.39942,104.2,0.1,-1.7,-0.5,0.001,-0.007,-0.002
2021,9,7,1,3,1,,BICICLETA,0.06915,120.13,5.9,9.8,22.2,0.004,0.007,0.014
2021,9,9,1,3,1,,COMPUTADORES E IMPRESORAS,0.46834,101.39,-0.7,-5.1,-5.8,-0.003,-0.024,-0.028
2021,9,6,2,3,1,,"SERVICIOS DE LABORATORIOS DE ANÁLISIS MÉDICOS, DE DIAGNOSTICO Y RADIOLÓGICOS",0.59966,107.67,0.5,2.1,2.1,0.003,0.012,0.013
2021,9,7,2,3,1,,SERVICIOS DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL,0.89246,109.14,0.9,4.2,4.7,0.008,0.037,0.041
2021,9,9,2,3,1,,JARDINERÍA Y FLORES,0.11965,138.23,-6.9,33.6,39.1,-0.011,0.039,0.044
2021,9,4,3,3,1,,OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA,0.08189,113.94,0.5,1.6,3,0,0.001,0.003
2021,9,5,3,3,1,,SERVICIOS DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS,0.03963,110.14,0.4,3.1,1.6,0,0.001,0.001
2021,9,7,3,3,1,,SERVICIOS DE TRANSPORTE COMBINADO DE PASAJEROS,1.26432,105.21,0,0,0,0,0,0
2021,9,9,3,3,1,,JUEGOS DE AZAR,0.02478,100,0,0,0,0,0,0
2021,9,4,4,3,1,,OTROS COMBUSTIBLES DE USO DOMÉSTICO,0.50515,112.83,3.2,16.7,17.3,0.016,0.077,0.079
2021,9,9,4,3,1,,ARTÍCULOS ESCOLARES,0.31019,113.26,2.2,3,4.3,0.007,0.009,0.014
2021,9,1,1,4,1,,LECHES,0.72248,111.9,0.2,2.2,2.8,0.001,0.016,0.021
2021,9,3,1,4,1,,SERVICIOS DE LIMPIEZA Y REPARACIÓN DE VESTUARIO,0.06004,108.74,1.1,4.4,5.6,0.001,0.003,0.003
2021,9,9,1,4,1,,REGISTROS DE SONIDOS E IMÁGENES,0.04773,72.78,0.8,-3.2,-6.1,0,-0.001,-0.002
2021,9,7,2,4,1,,SERVICIOS DE ESTACIONAMIENTO,0.2761,103.33,-0.1,1.7,1.8,0,0.004,0.005
2021,9,9,2,4,1,,ALIMENTOS Y ACCESORIOS PARA MASCOTAS,0.75279,110.66,2.1,6.3,5,0.016,0.046,0.038
2021,9,1,1,5,1,,MANTEQUILLA Y MARGARINA,0.23888,117.48,-0.5,1.8,3.3,-0.001,0.005,0.008
2021,9,9,2,5,1,,SERVICIOS VETERINARIOS,0.24731,115.42,0.7,4.3,5.7,0.002,0.011,0.015
2021,9,1,1,6,1,,"FRUTAS FRESCAS, REFRIGERADAS O CONGELADAS",0.79334,127.11,1.9,-4.7,5.3,0.017,-0.046,0.048
2021,9,1,1,7,1,,"HORTALIZAS FRESCAS, REFRIGERADAS, CONGELADAS O CONSERVADAS",1.92322,120.26,4.2,5.8,3.6,0.085,0.12,0.075
2021,9,1,1,8,1,,AZÚCAR Y ENDULZANTES,0.17443,105.3,0.4,-0.6,0.7,0.001,-0.001,0.001
2021,9,1,1,9,1,,"SAL, HIERBAS, ESPECIAS Y CONDIMENTOS CULINARIOS",0.12217,121.63,0.8,7.9,6.5,0.001,0.01,0.009
2021,9,1,1,1,2,,HARINAS Y CEREALES,0.31595,108.17,0.7,-2.9,-3.1,0.002,-0.009,-0.01
2021,9,5,1,1,2,,ARTÍCULOS Y ORNAMENTACIÓN PARA EL HOGAR,0.17077,109.94,2.1,3.8,4.4,0.004,0.006,0.008
2021,9,7,1,1,2,,AUTOMÓVIL USADO,0.27347,120.29,2.8,24.2,34.8,0.008,0.06,0.08
2021,9,9,1,1,2,,EQUIPOS DE AUDIO,0.07886,105.53,0.8,8.1,5.3,0.001,0.006,0.004
2021,9,11,1,1,2,,ALIMENTOS PREPARADOS  PARA LLEVAR,1.60063,114.67,0.6,6.6,9,0.01,0.107,0.143
2021,9,1,2,1,2,,TÉ,0.17671,115.06,-2.6,1,1.6,-0.005,0.002,0.003
2021,9,3,2,1,2,,CALZADO PARA MUJER,0.47835,105.87,2.6,-3.4,-1.6,0.012,-0.017,-0.008
2021,9,7,3,1,2,,SERVICIOS DE TRANSPORTE DE PASAJEROS POR CARRETERAS,0.49365,127.49,5.8,15.7,18.8,0.031,0.08,0.094
2021,9,9,3,1,2,,CLASES DEPORTIVAS Y RECREATIVAS,0.31168,107.74,0,0,0,0,0,0
2021,9,9,4,1,2,,LIBROS,0.22681,95.4,-0.8,-3.2,-3.8,-0.002,-0.007,-0.008
2021,9,5,5,1,2,,ACCESORIOS PARA EL HOGAR,0.20834,119.06,3.1,5.9,6.4,0.007,0.013,0.014
2021,9,5,6,1,2,,ARTÍCULOS DE LIMPIEZA PARA EL HOGAR,0.29643,110.97,-0.8,1,2.4,-0.002,0.003,0.007
2021,9,1,1,2,2,,"CARNE DE CERDO FRESCA, REFRIGERADA O CONGELADA",0.45693,132.61,0.6,2.4,7.5,0.003,0.013,0.04
2021,9,3,1,2,2,,VESTUARIO PARA MUJER,0.76977,86.44,1.3,-4.8,-4,0.008,-0.031,-0.026
2021,9,12,1,2,2,,PRODUCTOS DE HIGIENE PERSONAL,1.40288,105.12,-0.3,3.1,2.4,-0.004,0.042,0.033
2021,9,1,2,2,2,,BEBIDAS DE FANTASÍA,1.14376,115.57,5.4,3.8,3.1,0.061,0.046,0.038
2021,9,7,2,2,2,,LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL,0.03754,109.59,1.6,4.3,5.6,0.001,0.002,0.002
2021,9,9,3,2,2,,SERVICIOS FOTOGRÁFICOS,0.02779,122.73,0.2,4.1,6.9,0,0.001,0.002
2021,9,4,4,2,2,,GAS LICUADO,1.1474,128.14,2.4,22,23.6,0.031,0.248,0.265
2021,9,1,1,3,2,,"MARISCOS FRESCOS, REFRIGERADOS O CONGELADOS",0.08082,121.96,-0.8,18.1,8.7,-0.001,0.014,0.007
2021,9,6,2,3,2,,SERVICIOS DE OTROS PROFESIONALES DE LA SALUD,0.34187,111.74,2.5,6.1,6.4,0.008,0.021,0.022
2021,9,4,3,3,2,,GASTOS DE COPROPIEDAD,1.36955,96.55,-1.1,-1.5,-1.1,-0.013,-0.019,-0.014
2021,9,9,4,3,2,,ARTÍCULOS DE ESCRITORIO,0.03565,119.68,0.4,1,-0.9,0,0,0
2021,9,1,1,4,2,,YOGHURT Y POSTRES LÁCTEOS,0.44962,117.41,0.9,6.5,7.2,0.004,0.03,0.033
2021,9,7,2,4,2,,SERVICIOS RELACIONADOS A LA CIRCULACIÓN DEL VEHÍCULO,0.82355,108.56,0,1.3,1.3,0,0.011,0.011
2021,9,1,1,5,2,,ACEITES COMESTIBLES,0.29183,119.91,1,13.8,12.7,0.003,0.04,0.037
2021,9,1,1,6,2,,FRUTOS SECOS Y FRUTAS EN CONSERVA,0.17982,114.28,-0.4,2.1,4.4,-0.001,0.004,0.008
2021,9,1,1,7,2,,LEGUMBRES SECAS,0.14401,101.66,-0.4,-1.1,-1.6,-0.001,-0.002,-0.002
2021,9,1,1,8,2,,"MERMELADA, MANJAR Y OTROS DULCES UNTABLES",0.14835,114.12,0.9,-2.8,1.7,0.001,-0.005,0.003
2021,9,1,1,9,2,,SALSAS Y ADEREZOS,0.29939,113.61,1.3,1.2,2.9,0.004,0.004,0.009
2021,9,1,1,1,3,,PAN Y OTROS PRODUCTOS DE PANADERÍA,3.27246,113.49,0.4,2.3,2.9,0.015,0.078,0.101
2021,9,1,2,1,3,,CACAO Y FORTIFICANTE EN POLVO,0.05023,109.74,-2.7,-0.7,2.9,-0.001,0,0.001
2021,9,3,2,1,3,,CALZADO INFANTIL,0.33507,101.5,0.9,-3.4,-2.4,0.003,-0.011,-0.008
2021,9,1,1,2,3,,"CARNE DE AVE FRESCA, REFRIGERADA O CONGELADA",0.98958,110.99,0.9,2.2,4.2,0.009,0.022,0.042
2021,9,3,1,2,3,,VESTUARIO INFANTIL,0.27728,93.17,2.1,0.8,3.9,0.005,0.002,0.009
2021,9,12,1,2,3,,PRODUCTOS DE BELLEZA,0.4513,108.64,0.7,3.3,0.1,0.003,0.015,0
2021,9,1,2,2,3,,JUGOS LÍQUIDOS Y EN POLVO,0.42706,114.41,1.4,5.6,7.7,0.006,0.024,0.033
2021,9,9,3,2,3,,SERVICIOS DE TELEVISIÓN,0.36707,102.96,0,0.9,1.3,0,0.003,0.005
2021,9,1,1,3,3,,PESCADOS Y MARISCOS EN CONSERVA,0.22583,105.46,-4,-2,0.6,-0.009,-0.005,0.001
2021,9,1,1,4,3,,QUESOS,0.84248,117.7,2.2,4,4.3,0.019,0.036,0.039
2021,9,1,1,7,3,,TUBÉRCULOS Y PRODUCTOS DERIVADOS,0.51907,112.39,2.8,-0.4,7.2,0.014,-0.002,0.037
2021,9,1,1,8,3,,"CARAMELOS, CHOCOLATES Y OTROS PRODUCTOS DE CONFITERÍA",0.35221,114.77,1.6,3,5.8,0.006,0.011,0.021
2021,9,1,1,9,3,,"SOPAS Y CREMAS, ALIMENTOS PARA BEBÉ Y POSTRES NO LÁCTEOS",0.27614,110.19,-1.6,1.7,1,-0.005,0.005,0.003
2021,9,1,1,1,4,,PASTAS,0.26583,99.11,-1,-1.7,-1.4,-0.002,-0.004,-0.003
2021,9,1,1,2,4,,CARNE PROCESADA Y FIAMBRERÍA,1.11383,109.53,-0.5,-0.4,0.5,-0.006,-0.004,0.005
2021,9,3,1,2,4,,VESTUARIO ESCOLAR,0.39907,105.09,0,0.3,0.3,0,0.001,0.001
2021,9,1,1,4,4,,HUEVOS,0.40773,104.59,-1.5,-1.6,-9.2,-0.006,-0.006,-0.041
2021,9,1,1,8,4,,HELADOS,0.25363,109.51,0.5,2.5,0,0.001,0.006,0
2021,9,1,1,1,1,1,ARROZ,0.18033,110.16,2.1,5.2,6.1,0.004,0.009,0.011
2021,9,2,1,1,1,1,PISCO,0.23562,104.38,3.5,0.9,4.8,0.008,0.002,0.011
2021,9,3,1,1,1,1,TELAS PARA CONFECCIÓN DE VESTUARIO,0.03406,120.98,1.1,11.6,11.1,0,0.004,0.004
2021,9,4,1,1,1,1,ARRIENDO,5.52872,111.57,0.2,1.8,2.7,0.014,0.102,0.153
2021,9,5,1,1,1,1,CAMA,0.24409,143.08,3.8,16.5,27.3,0.011,0.046,0.071
2021,9,6,1,1,1,1,"MEDICAMENTOS ANTIINFECCIOSOS, ANTIVIRALES Y ANTIFUNGICOS",0.10445,105.09,8.8,6.2,5.6,0.008,0.006,0.006
2021,9,7,1,1,1,1,AUTOMÓVIL NUEVO,2.85541,122.03,4.5,12.4,14.3,0.136,0.36,0.412
2021,9,8,1,1,1,1,EQUIPO DE TELEFONÍA MÓVIL,0.61378,77.25,1.5,6.3,1.6,0.006,0.026,0.007
2021,9,9,1,1,1,1,TELEVISOR,0.40468,105.86,0.8,-0.7,0.8,0.003,-0.003,0.003
2021,9,10,1,1,1,1,SERVICIO DE EDUCACIÓN DE JARDÍN INFANTIL,0.29383,117.39,0,3.9,3.9,0,0.012,0.012
2021,9,11,1,1,1,1,ALIMENTOS CONSUMIDOS FUERA DEL HOGAR,3.10518,114.22,1.7,5.2,7,0.054,0.164,0.22
2021,9,12,1,1,1,1,SERVICIOS DE PELUQUERÍA,0.28677,107.43,0.2,3.7,5.5,0.001,0.01,0.015
2021,9,1,2,1,1,1,CAFÉ Y SUCEDÁNEOS,0.15522,104.39,-0.5,1.9,8.5,-0.001,0.003,0.012
2021,9,2,2,1,1,1,CIGARRILLOS,1.90687,118.01,0,3.9,3.9,0,0.079,0.08
2021,9,3,2,1,1,1,ZAPATILLAS PARA HOMBRE,0.23515,150.03,1.9,0.3,8.6,0.006,0.001,0.026
2021,9,4,2,1,1,1,MATERIALES PARA LA REPARACIÓN DE LA VIVIENDA,0.46731,112.72,0.8,8.9,9,0.004,0.04,0.041
2021,9,5,2,1,1,1,TEXTILES PARA CAMA,0.15219,95.5,-0.5,4.7,10.8,-0.001,0.006,0.013
2021,9,6,2,1,1,1,CONSULTA MÉDICA,1.13844,110.27,0.2,3.4,3.5,0.002,0.039,0.04
2021,9,7,2,1,1,1,REPUESTOS PARA EL FUNCIONAMIENTO ELÉCTRICO DEL AUTOMÓVIL,0.07448,121.92,0.6,5.8,7.3,0,0.005,0.006
2021,9,8,2,1,1,1,SERVICIO DE CONEXIÓN INTERNET,0.29033,96.75,0,0,0,0,0,0
2021,9,9,2,1,1,1,JUGUETES,0.39909,106.92,0,2,10,0,0.008,0.037
2021,9,10,2,1,1,1,SERVICIO DE EDUCACIÓN DE LA ENSEÑANZA MEDIA,0.64279,108.37,0,2.9,2.9,0,0.018,0.018
2021,9,11,2,1,1,1,SERVICIO DE ALOJAMIENTO TURÍSTICO,0.51476,92.4,2.2,3.4,3.7,0.009,0.015,0.016
2021,9,12,2,1,1,1,JOYAS,0.17174,169.76,3.6,6.1,19.8,0.009,0.016,0.045
2021,9,4,3,1,1,1,AGUA POTABLE,1.65637,112.35,1.3,5.5,5.8,0.021,0.091,0.097
2021,9,5,3,1,1,1,CALEFÓN,0.03793,128.71,0.2,0.2,2.6,0,0,0.001
2021,9,6,3,1,1,1,SERVICIO DE HOSPITALIZACIÓN,0.97156,109.55,0,3.3,3.6,0,0.032,0.034
2021,9,7,3,1,1,1,SERVICIO DE TRANSPORTE EN TAXI COLECTIVO,0.66401,108.24,1,1.8,1.9,0.006,0.012,0.012
2021,9,9,3,1,1,1,SERVICIOS PRESTADOS POR CENTROS RECREATIVOS,0.07416,107.09,0.3,3,3,0,0.002,0.002
2021,9,10,3,1,1,1,SERVICIO DE PRE UNIVERSITARIO,0.16925,113.62,0,-5.4,-5.4,0,-0.01,-0.01
2021,9,12,3,1,1,1,SEGUROS,0.61603,132.16,2.3,10.1,17.4,0.016,0.07,0.114
2021,9,4,4,1,1,1,ELECTRICIDAD,2.27238,111.5,0,0,0,0,0,0
2021,9,5,4,1,1,1,VAJILLA,0.13225,104.41,2.5,2,4,0.003,0.003,0.005
2021,9,9,4,1,1,1,TEXTO ESCOLAR,0.17324,102.93,0,2,2,0,0.003,0.003
2021,9,10,4,1,1,1,SERVICIO DE ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA,0.14346,110.07,0,2.9,2.9,0,0.004,0.004
2021,9,12,4,1,1,1,GASTO FINANCIERO,0.23354,111.73,1.2,3.2,77.2,0.003,0.008,0.107
2021,9,5,5,1,1,1,HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS,0.04308,129.31,5.1,10.7,21.2,0.002,0.005,0.009
2021,9,9,5,1,1,1,PAQUETE TURÍSTICO,0.76585,133.52,2.5,2.5,2.5,0.022,0.023,0.023
2021,9,10,5,1,1,1,CURSOS DE CAPACITACIÓN,0.53344,119,0.1,2.9,0.8,0.001,0.017,0.005
2021,9,12,5,1,1,1,SERVICIO DE EMISIÓN DE CERTIFICADO,0.04128,100,0,0,0,0,0,0
2021,9,5,6,1,1,1,AROMATIZADOR Y DESINFECTANTE AMBIENTAL,0.08667,103.47,0.2,5.1,4.2,0,0.004,0.003
2021,9,1,1,2,1,1,CARNE DE VACUNO,1.83118,141.66,9.2,19.1,20.9,0.199,0.39,0.424
2021,9,2,1,2,1,1,VINO,0.86682,111.12,2.4,6.3,5.4,0.02,0.053,0.047
2021,9,3,1,2,1,1,ROPA DE ABRIGO PARA HOMBRE,0.17216,79.6,0.2,-3.5,-2.8,0,-0.005,-0.004
2021,9,5,1,2,1,1,SERVICIO DE REPARACIÓN DE MUEBLES,0.02258,126.1,2.7,11.4,18.4,0.001,0.003,0.004
2021,9,6,1,2,1,1,PRODUCTOS PARA LA CURACIÓN DE HERIDAS,0.0678,96.65,0.2,-2.8,-6.3,0,-0.002,-0.004
2021,9,7,1,2,1,1,MOTOCICLETA,0.05903,133.82,0.8,4.1,8.7,0.001,0.003,0.006
2021,9,9,1,2,1,1,CÁMARA FOTOGRÁFICA,0.06172,106.98,-0.1,3.4,9.5,0,0.002,0.005
2021,9,12,1,2,1,1,AFEITADORA Y DEPILADORA ELÉCTRICA,0.03,110.51,0.4,0.9,-5.9,0,0,-0.002
2021,9,1,2,2,1,1,AGUA EMBOTELLADA,0.21102,110.41,0.1,0.9,4.5,0,0.002,0.01
2021,9,4,2,2,1,1,SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,0.8895,124.46,1.4,11.7,13.9,0.014,0.109,0.127
2021,9,6,2,2,1,1,CONSULTA Y TRATAMIENTO ODONTOLÓGICO,1.26413,106.61,0,1,1.3,0,0.013,0.016
2021,9,7,2,2,1,1,GASOLINA,2.73049,114.59,0.3,23.5,24.1,0.009,0.557,0.575
2021,9,9,2,2,1,1,IMPLEMENTOS DEPORTIVOS,0.18023,98.82,-4.1,-1,3.8,-0.007,-0.002,0.006
2021,9,12,2,2,1,1,ARTÍCULOS PARA TRANSPORTE DE EFECTOS PERSONALES,0.29735,96.81,0.2,5.8,5.5,0.001,0.015,0.014
2021,9,4,3,2,1,1,SERVICIO DE RETIRO DE BASURA,0.09053,105.61,0,0.2,0.2,0,0,0
2021,9,5,3,2,1,1,ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA,0.18237,111.5,1.1,4.4,5.8,0.002,0.008,0.01
2021,9,7,3,2,1,1,SERVICIO DE TRANSPORTE AÉREO,0.75389,109.89,23.5,23.5,23.5,0.143,0.148,0.149
2021,9,9,3,2,1,1,ENTRADA AL CINE,0.23441,107.25,-0.2,-0.2,-0.2,-0.001,0,-0.001
2021,9,4,4,2,1,1,GAS POR RED,0.46326,122.94,2.5,11.6,14.3,0.013,0.055,0.067
2021,9,9,4,2,1,1,DIARIO,0.0714,132.77,0.2,5,5,0,0.004,0.004
2021,9,5,6,2,1,1,SERVICIO DOMÉSTICO,2.6473,108.91,0,1.4,2.3,0,0.038,0.062
2021,9,1,1,3,1,1,PESCADOS,0.26577,118.63,1.2,15.9,10.7,0.003,0.041,0.029
2021,9,2,1,3,1,1,CERVEZA,1.39219,96.6,-0.3,-4.2,-4.6,-0.004,-0.055,-0.061
2021,9,3,1,3,1,1,ARTÍCULOS PARA REPARACIÓN DE VESTUARIO,0.03652,121.33,-1,4.9,9.2,0,0.002,0.004
2021,9,6,1,3,1,1,LENTES DE CORRECCIÓN,0.34303,104.1,0.1,-2,-0.7,0,-0.007,-0.003
2021,9,7,1,3,1,1,BICICLETA,0.06915,120.13,5.9,9.8,22.2,0.004,0.007,0.014
